,1
0,0.16559377809008477
1,0.1506040833218281
2,0.1335006622379706
3,0.09446457065838822
4,0.10387049625904504
5,0.11110722314303276
6,0.11962721067862613
7,0.1425733430847159
8,0.1112715284515055
9,0.13754410056356356
10,0.11369956232874441
11,0.13167770348715993
12,0.1052581709952366
13,0.11905958111823457
14,0.10865329471405683
15,0.13181056179671516
16,0.09669720415342722
17,0.2440310414674773
18,0.1157812266143854
19,0.09814286562940205
20,0.11698001435596483
21,0.12310885843785414
22,0.09508589167340585
23,0.17917439827569429
24,0.10881517769115087
25,0.11003456954031668
26,0.09430352751618547
27,0.11572473920546797
28,0.12081858045448493
29,0.11344571914174602
30,0.10121105068514012
31,0.10329789618232575
32,0.14118681302438899
33,0.17506069750958256
34,0.13920655377912203
35,0.11124871964296858
36,0.14296402222358373
37,0.1338623476499289
38,0.3532952251460541
39,0.12731219756679818
40,0.10370047384577635
41,0.13311445012179518
42,0.12195071822113726
43,0.114380294316875
44,0.09855924222685523
45,0.10852592298812351
46,0.13590225026593522
47,0.13702387472543212
48,0.13252116250811583
49,0.12443245899010165
50,0.12319728156372321
51,0.13011050561533752
52,0.135157430245815
53,0.1301882300079897
54,0.14789181616180563
55,0.12322310996983843
56,0.14157861415797435
57,0.20740778070487673
58,0.2422653255455595
59,0.28799856886566316
60,0.24243453940901405
61,0.22408569820712845
62,0.20633183621481663
63,0.21329603151357038
64,0.30301927155383085
65,0.22406886196491232
66,0.19827412072444298
67,0.1301658423196381
68,0.12435430035759784
69,0.1300993058534048
70,0.09794773442679124
71,0.15429066360956062
72,0.10964336036567059
73,0.15332198551239434
74,0.12209360995790684
75,0.10061517943931142
76,0.10097197532827698
77,0.12724073206185338
78,0.11554042605238846
79,0.11700714351931282
80,0.13414273662907514
81,0.11072867798092383
82,0.14133362572416627
83,0.11961163613529609
84,0.09512767882188886
85,0.18025809119739492
86,0.241937644133805
87,0.2363475771604701
88,0.26332110183106566
89,0.24637917860692798
90,0.23247053155202357
91,0.22026344572853235
92,0.2189385500022348
93,0.22773254404230625
94,0.21657386764207467
95,0.21229798648010176
96,0.20622430364463515
97,0.18890158758495967
98,0.18000012313363384
99,0.16175964294575468
