,1
0,48.299639651462506
1,48.237306280249996
2,48.44270994425
3,48.42425040129999
4,48.5365373032125
5,48.356306398375
6,48.24552587543751
7,48.3649970573875
8,48.526659439925005
9,48.5881249258
10,48.4307885703375
11,48.4009955707875
12,48.43347471546251
13,48.4678936321125
14,48.602275542250005
15,48.5803327748875
16,48.4192890822375
17,48.474628821262506
18,48.40919710845
19,48.2369641215875
20,48.38304895898751
21,48.3345371818875
22,48.447614215375
23,48.4625752371375
24,48.541737798987505
25,48.4853581816125
26,48.41106467707501
27,48.2871736685625
28,48.318779983700004
29,48.278330296650005
30,48.271644662475
31,48.453381590925
32,48.392323368274994
33,48.4174488519
34,48.300781767075
35,48.3757117231625
36,48.3735858166875
37,48.371240156975
38,48.289101317637495
39,48.1667447545125
40,48.3482324150125
41,48.25831438192499
42,48.23762511386251
43,48.1788277669125
44,48.122918728274996
45,48.220660034762496
46,48.1301115775
47,48.2413422839125
48,48.326062389600004
49,48.322879607975004
50,48.33029391856251
51,48.2523245440125
52,48.247204997299995
53,48.15994202030001
54,48.0785419568625
55,48.08363597510001
56,48.162024732675
57,48.119567022837494
58,48.086035953700005
59,48.07148323488751
60,48.04000419919999
61,48.0026261939375
62,48.06305679797501
63,48.003093334087495
64,47.9953305080375
65,47.9013330054875
66,47.9019541184125
67,47.83227459592499
68,47.97973890033751
69,47.785305554075
70,47.81885930799999
71,47.76594108985
72,47.6293800149625
73,47.64463047392499
74,47.643914317074994
75,47.59264436560001
76,47.58315035251249
77,47.542424050037496
78,47.6822928528375
79,47.636358993025
80,47.75591289765
81,47.836105777675
82,47.6887638952125
83,47.647971319712504
84,47.6705834843125
85,47.6893677381625
86,47.76155551690001
87,47.7222974723625
88,47.651753071862494
89,47.648501885224995
90,47.816816392875005
91,47.850851453625
92,47.97644075865
93,47.8594586603
94,47.7750319438125
95,47.781471227187495
96,47.882215125825006
97,47.975247155812504
98,47.735695164225
99,47.8464438488
