,1
0,0.16642737330180632
1,0.15170724996467305
2,0.13502037594392324
3,0.0947963031971105
4,0.10407124222544763
5,0.11104380988215229
6,0.11993095704437698
7,0.14363274941960932
8,0.11170192611006519
9,0.13923830762559097
10,0.11502345019563251
11,0.13371004660087704
12,0.10443778627591851
13,0.11952081151661222
14,0.10944698100628907
15,0.13255984516506558
16,0.0968862583684312
17,0.2469366519999074
18,0.11612147389184338
19,0.09883656050947674
20,0.11790958016026057
21,0.12284085992391816
22,0.09591787370226
23,0.17995228903263352
24,0.10954457616881176
25,0.1101671639428453
26,0.09537491239282303
27,0.1160989423060512
28,0.12113656073027573
29,0.11398976480673256
30,0.10055716357166462
31,0.10346863608123025
32,0.142664621599963
33,0.1772996458873913
34,0.1403131906422801
35,0.11233303934434195
36,0.14417555843603408
37,0.1348541141900406
38,0.3571526374885755
39,0.12771710297577643
40,0.1036064120916679
41,0.133158280218354
42,0.1224001956901842
43,0.11506284731012137
44,0.0987949366536006
45,0.10881768592457093
46,0.1372764150270919
47,0.1369951944856625
48,0.13444072320581915
49,0.1254702087947104
50,0.12360284410130679
51,0.13090024240552373
52,0.1362298332067379
53,0.1316668786382647
54,0.14845371727202117
55,0.12372237418603187
56,0.14280707363174516
57,0.21039423960849762
58,0.2447127620064794
59,0.2916782227337503
60,0.24587098486153422
61,0.22756329115226254
62,0.20961639504631402
63,0.2156975327061929
64,0.3034863062305035
65,0.22716430344554694
66,0.2021852713135794
67,0.1314402806190164
68,0.12552061306644413
69,0.13003983132714708
70,0.09824343755359258
71,0.15464117698539165
72,0.10939610456836722
73,0.15451073686884795
74,0.12308430290711846
75,0.10038724362784036
76,0.1016857413489222
77,0.1273876518085469
78,0.11583327441811507
79,0.11636149527256101
80,0.13546956637331753
81,0.11070020656435495
82,0.1421037776499688
83,0.12074241522245728
84,0.09555701617908803
85,0.18375371561123008
86,0.2457210341125243
87,0.23945007316496172
88,0.26634262574492457
89,0.24979874403686628
90,0.2361962805337346
91,0.2232665430449446
92,0.22159177513568157
93,0.23087255645203872
94,0.2193102807905083
95,0.21520618642132414
96,0.20906736837400364
97,0.19149083727496216
98,0.18289125670446382
99,0.1635958322499085
