,1
0,0.08709480700514914
1,0.16405882961832025
2,0.12004065987701308
3,0.11257213659897206
4,0.1128604433020783
5,0.11764329344968776
6,0.11424255035528773
7,0.09036301654305501
8,0.0862340771090691
9,0.11718618104019186
10,0.1461136378924542
11,0.12132363725400304
12,0.10367745427379049
13,0.0965750513062897
14,0.11224842604530942
15,0.12073221984066494
16,0.12481071996516216
17,0.10728414109598826
18,0.08797092580381755
19,0.1254607526001877
20,0.14165622168220735
21,0.09965401325068952
22,0.10514880895121094
23,0.1143188543443411
24,0.10326678580163054
25,0.12307979282850552
26,0.1232352700727205
27,0.10259396508776346
28,0.11262892055036285
29,0.09951470815872064
30,0.10234135086636575
31,0.09640224720296693
32,0.11914564415638809
33,0.1300034193062304
34,0.10351456273726128
35,0.11304680822359783
36,0.12078981459035304
37,0.10924499951667735
38,0.13027343505089958
39,0.0945612219183868
40,0.09994342408730052
41,0.11405855715453904
42,0.08911416680006626
43,0.10776166615192605
44,0.1027715627734886
45,0.09880922697452942
46,0.10991806376059589
47,0.1402369813586311
48,0.12872332087310587
49,0.14804569656495364
50,0.10282343801479232
51,0.11825151659032462
52,0.13484729286108682
53,0.11957100656867667
54,0.11259072721611012
55,0.10362384971478147
56,0.12198077095907482
57,0.13891724796634922
58,0.13364305907869656
59,0.13829306284135043
60,0.13366355480084188
61,0.14144533337341217
62,0.1511961991439866
63,0.10612613117380848
64,0.10678133920159404
65,0.123657735911569
66,0.12778723420419533
67,0.11751413367552371
68,0.10753691098892386
69,0.1051221193587861
70,0.09547834012059098
71,0.11453653460137089
72,0.10689742548036141
73,0.1049748644607905
74,0.11316105879256827
75,0.1032019627546156
76,0.08868588672644892
77,0.10407438812282802
78,0.1174969128514775
79,0.1205835704284202
80,0.09884351300950216
81,0.10125787603353564
82,0.09980664366829795
83,0.10490022487452931
84,0.09527182522204486
85,0.13907629475241787
86,0.10171393982313227
87,0.11895020214673477
88,0.11171748342193084
89,0.11995295331131985
90,0.13186867967354812
91,0.11867121716066102
92,0.12100797724107346
93,0.12161160051858454
94,0.11071894981672262
95,0.12336259196204928
96,0.12833848005343668
97,0.11505327739947616
98,0.1064774500833134
99,0.11487616318830318
