,0,1
0,2.999462958,48.37077753
1,3.009414958,48.45537036
2,3.019366958,48.50958121
3,3.029317958,48.47502839
4,3.039269958,48.42279689
5,3.049221958,48.35480311
6,3.059172958,48.22376878
7,3.069124958,48.18502618
8,3.079076958,48.18509711
9,3.089027958,48.15021112
10,3.098979958,48.21040692
11,3.108931958,48.34512504
12,3.118882958,48.39056501
13,3.128834958,48.40222956
14,3.138786958,48.45534259
15,3.148737958,48.40207065
16,3.158689958,48.410126
17,3.168641958,48.37982637
18,3.178592958,48.39008802
19,3.188544958,48.30657523
20,3.198496958,48.35462886
21,3.208447958,48.30000022
22,3.218399958,48.42076414
23,3.228351958,48.45495765
24,3.238302958,48.47643063
25,3.248254958,48.43768885
26,3.258206958,48.38084317
27,3.268157958,48.35249815
28,3.278109958,48.25773988
29,3.288061958,48.25773988
30,3.298012958,48.30507
31,3.307964958,48.36308779
32,3.317916958,48.39723615
33,3.327867958,48.38201753
34,3.337819958,48.45860643
35,3.347771958,48.40284353
36,3.357722958,48.38421803
37,3.367674958,48.37078143
38,3.377625958,48.34584266
39,3.387577958,48.38348477
40,3.397529958,48.30723293
41,3.407480958,48.34397514
42,3.417432958,48.29912323
43,3.427384958,48.34749043
44,3.437335958,48.36561234
45,3.447287958,48.35315052
46,3.457239958,48.31529993
47,3.467190958,48.23439846
48,3.477142958,48.20115377
49,3.487094958,48.22721252
50,3.497045958,48.20698869
51,3.506997958,48.31065227
52,3.516949958,48.25445241
53,3.526900958,48.22424029
54,3.536852958,48.20041178
55,3.546804958,48.35370967
56,3.556755958,48.42331174
57,3.566707958,48.36392439
58,3.576659958,48.28962694
59,3.586610958,48.25184573
60,3.596562958,48.1847177
61,3.606514958,48.12173646
62,3.616465958,48.2016248
63,3.626417958,48.2536818
64,3.636369958,48.31169055
65,3.646320958,48.34891833
66,3.656272958,48.38691354
67,3.666224958,48.37086079
68,3.676172458,48.39107352
69,3.686124458,48.39696274
70,3.696076458,48.33080541
71,3.706027458,48.31342916
72,3.715979458,48.32834783
73,3.725931458,48.37852378
74,3.735882458,48.37174255
75,3.745834458,48.39056528
76,3.755786458,48.37816042
77,3.765737458,48.37804286
78,3.775689458,48.35010715
79,3.785641458,48.38877569
80,3.795592458,48.3594037
81,3.805544458,48.40379487
82,3.815496458,48.55129921
83,3.825447458,48.60212183
84,3.835399458,48.54036731
85,3.845351458,48.4950963
86,3.855302458,48.48168774
87,3.865254458,48.39756594
88,3.875205458,48.28293968
89,3.885157458,48.24973203
90,3.895109458,48.14606119
91,3.905060458,48.19456694
92,3.915012458,48.25511417
93,3.924964458,48.29190113
94,3.934915458,48.37059091
95,3.944867458,48.36004303
96,3.954819458,48.35511513
97,3.964770458,48.35811521
98,3.974722458,48.35811521
99,3.984674458,48.38366975
100,3.994625458,48.380244
101,4.004577458,48.36039641
102,4.014529458,48.4208188
103,4.024480458,48.47142959
104,4.034432458,48.43500513
105,4.044384458,48.43902644
106,4.054335458,48.34028233
107,4.064287458,48.09094708
108,4.074239458,48.11556531
109,4.084190458,48.37434792
110,4.094142458,48.44032363
111,4.104094458,48.40182399
112,4.114045458,48.38454061
113,4.123997458,48.37108811
114,4.133949458,48.39237482
115,4.143900458,48.38756032
116,4.153852458,48.38535596
117,4.163804458,48.31369523
118,4.173755458,48.28838007
119,4.183707458,48.34661165
120,4.193659458,48.31380539
121,4.203610458,48.35565049
122,4.213562458,48.39364782
123,4.223513458,48.38963255
124,4.233465458,48.28223557
125,4.243417458,48.22933895
126,4.253368458,48.31482239
127,4.263320458,48.32160773
128,4.273272458,48.31997517
129,4.283223458,48.22532291
130,4.293175458,48.25246672
131,4.303127458,48.32564952
132,4.313078458,48.31777358
133,4.323030458,48.30373724
134,4.332982458,48.32033403
135,4.342933458,48.31382886
136,4.352885458,48.2896941
137,4.362837458,48.24642889
138,4.372788458,48.19922669
139,4.382740458,48.16528902
140,4.392692458,48.15895646
141,4.402643458,48.13737386
142,4.412595458,48.13004815
143,4.422547458,48.21633069
144,4.432498458,48.27363463
145,4.442450458,48.27531077
146,4.452402458,48.34100541
147,4.462353458,48.3351058
148,4.472305458,48.27919424
149,4.482256458,48.26151679
150,4.492208458,48.21389574
151,4.502160458,48.26080784
152,4.512111458,48.33833483
153,4.522063458,48.33448137
154,4.532015458,48.34278114
155,4.541966458,48.31653781
156,4.551918458,48.32019036
157,4.561870458,48.35491272
158,4.571821458,48.32776064
159,4.581773458,48.38584789
160,4.591725458,48.33893337
161,4.601676458,48.31847638
