,0,1
0,2.999462958,2.808708191
1,3.009414958,2.830482483
2,3.019366958,2.822105408
3,3.029317958,2.826965332
4,3.039269958,2.830764771
5,3.049221958,2.851661682
6,3.059172958,2.857398987
7,3.069124958,2.870231628
8,3.079076958,2.87298584
9,3.089027958,2.869621277
10,3.098979958,2.846946716
11,3.108931958,2.824661255
12,3.118882958,2.847717285
13,3.128834958,2.865257263
14,3.138786958,2.873954773
15,3.148737958,2.83555603
16,3.158689958,2.775985718
17,3.168641958,2.787521362
18,3.178592958,2.819877625
19,3.188544958,2.791809082
20,3.198496958,2.767364502
21,3.208447958,2.798179626
22,3.218399958,2.725723267
23,3.228351958,2.738121033
24,3.238302958,2.71988678
25,3.248254958,2.715103149
26,3.258206958,2.723510742
27,3.268157958,2.728302002
28,3.278109958,2.7368927
29,3.288061958,2.7368927
30,3.298012958,2.69392395
31,3.307964958,2.702209473
32,3.317916958,2.775566101
33,3.327867958,2.800086975
34,3.337819958,2.736091614
35,3.347771958,2.666526794
36,3.357722958,2.633575439
37,3.367674958,2.640007019
38,3.377625958,2.695159912
39,3.387577958,2.705947876
40,3.397529958,2.72858429
41,3.407480958,2.719963074
42,3.417432958,2.764854431
43,3.427384958,2.789352417
44,3.437335958,2.727294922
45,3.447287958,2.730155945
46,3.457239958,2.74747467
47,3.467190958,2.721206665
48,3.477142958,2.800544739
49,3.487094958,2.775588989
50,3.497045958,2.726715088
51,3.506997958,2.789077759
52,3.516949958,2.776374817
53,3.526900958,2.782875061
54,3.536852958,2.806777954
55,3.546804958,2.78868866
56,3.556755958,2.754722595
57,3.566707958,2.738189697
58,3.576659958,2.747489929
59,3.586610958,2.779411316
60,3.596562958,2.761528015
61,3.606514958,2.720085144
62,3.616465958,2.73072052
63,3.626417958,2.694122314
64,3.636369958,2.721130371
65,3.646320958,2.810455322
66,3.656272958,2.815895081
67,3.666224958,2.849891663
68,3.676172458,2.858421326
69,3.686124458,2.815742493
70,3.696076458,2.776283264
71,3.706027458,2.796417236
72,3.715979458,2.755714417
73,3.725931458,2.773292542
74,3.735882458,2.781517029
75,3.745834458,2.768966675
76,3.755786458,2.704421997
77,3.765737458,2.724334717
78,3.775689458,2.737380981
79,3.785641458,2.774017334
80,3.795592458,2.76864624
81,3.805544458,2.788108826
82,3.815496458,2.779533386
83,3.825447458,2.769226074
84,3.835399458,2.788467407
85,3.845351458,2.798835754
86,3.855302458,2.781089783
87,3.865254458,2.756057739
88,3.875205458,2.836616516
89,3.885157458,2.848861694
90,3.895109458,2.860595703
91,3.905060458,2.843055725
92,3.915012458,2.80934906
93,3.924964458,2.747253418
94,3.934915458,2.737495422
95,3.944867458,2.714164734
96,3.954819458,2.686836243
97,3.964770458,2.740875244
98,3.974722458,2.740875244
99,3.984674458,2.696777344
