,0,1
0,2.999462958,-48.28863525
1,3.009414958,-48.37178802
2,3.019366958,-48.42667389
3,3.029317958,-48.39173126
4,3.039269958,-48.33946228
5,3.049221958,-48.27017212
6,3.059172958,-48.1384201
7,3.069124958,-48.09851837
8,3.079076958,-48.09846497
9,3.089027958,-48.06363678
10,3.098979958,-48.12537384
11,3.108931958,-48.26165771
12,3.118882958,-48.3052597
13,3.128834958,-48.31630707
14,3.138786958,-48.36899567
15,3.148737958,-48.31785583
16,3.158689958,-48.3295517
17,3.168641958,-48.29863739
18,3.178592958,-48.30712891
19,3.188544958,-48.2251358
20,3.198496958,-48.27454376
21,3.208447958,-48.21801758
22,3.218399958,-48.34326935
23,3.228351958,-48.3768692
24,3.238302958,-48.39942169
25,3.248254958,-48.36090088
26,3.258206958,-48.30347443
27,3.268157958,-48.2746048
28,3.278109958,-48.17945862
29,3.288061958,-48.17945862
30,3.298012958,-48.2294693
31,3.307964958,-48.28703308
32,3.317916958,-48.31689453
33,3.327867958,-48.3004303
34,3.337819958,-48.38076782
35,3.347771958,-48.32909393
36,3.357722958,-48.31218719
37,3.367674958,-48.29810333
38,3.377625958,-48.27002716
39,3.387577958,-48.30702972
40,3.397529958,-48.22956085
41,3.407480958,-48.26665497
42,3.417432958,-48.21903992
43,3.427384958,-48.26609039
44,3.437335958,-48.28782654
45,3.447287958,-48.27516937
46,3.457239958,-48.23597717
47,3.467190958,-48.15642548
48,3.477142958,-48.11846924
49,3.487094958,-48.14626312
50,3.497045958,-48.12901306
51,3.506997958,-48.22924805
52,3.516949958,-48.17373657
53,3.526900958,-48.14299011
54,3.536852958,-48.11779022
55,3.546804958,-48.27198029
56,3.556755958,-48.34365845
57,3.566707958,-48.28527069
58,3.576659958,-48.21041107
59,3.586610958,-48.17082977
60,3.596562958,-48.10478973
61,3.606514958,-48.04443359
62,3.616465958,-48.1240387
63,3.626417958,-48.17827606
64,3.636369958,-48.23485565
65,3.646320958,-48.26678467
66,3.656272958,-48.30415344
67,3.666224958,-48.28607178
68,3.676172458,-48.30569458
69,3.686124458,-48.31402588
70,3.696076458,-48.25053406
71,3.706027458,-48.23204041
72,3.715979458,-48.24943542
73,3.725931458,-48.29891205
74,3.735882458,-48.29159546
75,3.745834458,-48.3110199
76,3.755786458,-48.30206299
77,3.765737458,-48.30044556
78,3.775689458,-48.27185059
79,3.785641458,-48.30832672
80,3.795592458,-48.27933502
81,3.805544458,-48.32261658
82,3.815496458,-48.47078705
83,3.825447458,-48.52223206
84,3.835399458,-48.45892334
85,3.845351458,-48.41342926
86,3.855302458,-48.40141296
87,3.865254458,-48.31863403
88,3.875205458,-48.19898987
89,3.885157458,-48.16500092
90,3.895109458,-48.06040192
91,3.905060458,-48.10997009
92,3.915012458,-48.1723938
93,3.924964458,-48.21279144
94,3.934915458,-48.29227448
95,3.944867458,-48.28330231
96,3.954819458,-48.28005219
97,3.964770458,-48.28000641
98,3.974722458,-48.28000641
99,3.984674458,-48.30823517
100,3.994625458,-48.30506897
101,4.004577458,-48.2829361
102,4.014529458,-48.34008026
103,4.024480458,-48.39060974
104,4.034432458,-48.35545349
105,4.044384458,-48.35805511
106,4.054335458,-48.25544739
107,4.064287458,-48.00566101
108,4.074239458,-48.03019714
109,4.084190458,-48.2942276
110,4.094142458,-48.35839081
111,4.104094458,-48.32241058
112,4.114045458,-48.30774689
113,4.123997458,-48.29125214
114,4.133949458,-48.31258392
115,4.143900458,-48.30340576
116,4.153852458,-48.30548859
117,4.163804458,-48.22964478
118,4.173755458,-48.20562744
119,4.183707458,-48.26377106
120,4.193659458,-48.23032379
121,4.203610458,-48.27036285
122,4.213562458,-48.30872345
123,4.223513458,-48.30487061
124,4.233465458,-48.19950104
125,4.243417458,-48.14546967
126,4.253368458,-48.23256683
127,4.263320458,-48.24024963
128,4.273272458,-48.23538971
129,4.283223458,-48.14019012
130,4.293175458,-48.16704559
131,4.303127458,-48.24217987
132,4.313078458,-48.23381042
133,4.323030458,-48.21861267
134,4.332982458,-48.23583984
135,4.342933458,-48.23253632
136,4.352885458,-48.21024323
137,4.362837458,-48.1681366
138,4.372788458,-48.121315
139,4.382740458,-48.0840683
140,4.392692458,-48.07594299
141,4.402643458,-48.05632019
142,4.412595458,-48.04756927
143,4.422547458,-48.1340332
144,4.432498458,-48.19228363
145,4.442450458,-48.19722748
146,4.452402458,-48.26356506
147,4.462353458,-48.25891876
148,4.472305458,-48.20294189
149,4.482256458,-48.18640137
150,4.492208458,-48.13336945
151,4.502160458,-48.18238068
152,4.512111458,-48.2616272
153,4.522063458,-48.25874329
154,4.532015458,-48.26623535
155,4.541966458,-48.23936462
156,4.551918458,-48.23929596
157,4.561870458,-48.27138519
158,4.571821458,-48.24687958
159,4.581773458,-48.30523682
160,4.591725458,-48.25783539
161,4.601676458,-48.24139404
162,4.611628458,-48.33065033
163,4.621580458,-48.31997681
164,4.631531458,-48.33337402
165,4.641483458,-48.29690552
166,4.651435458,-48.30621338
167,4.661386458,-48.34337616
168,4.671338458,-48.34337616
169,4.681289833,-48.35734558
170,4.691240833,-48.36054993
171,4.701192833,-48.29353333
172,4.711143833,-48.21321869
173,4.721095833,-48.20204926
174,4.731047833,-48.12673187
175,4.740998833,-48.08666992
176,4.750950833,-48.04428864
177,4.760902833,-48.06744385
178,4.770853833,-48.10739899
179,4.780805833,-48.11785889
180,4.790757833,-48.08163452
181,4.800708833,-48.08708954
182,4.810660833,-48.23269653
183,4.820612833,-48.24345398
184,4.830563833,-48.27661133
185,4.840515833,-48.32011414
186,4.850467833,-48.26774597
187,4.860418833,-48.25091553
188,4.870370833,-48.25972748
189,4.880322833,-48.24980164
190,4.890273833,-48.24477386
191,4.900225833,-48.20575714
192,4.910176833,-48.0812149
193,4.920128833,-48.14834595
194,4.930080833,-48.24353027
195,4.940031833,-48.22370911
196,4.949983833,-48.23361206
197,4.959935833,-48.25041962
198,4.969886833,-48.26719666
199,4.979838833,-48.24913788
200,4.989790833,-48.24767303
201,4.999741833,-48.26137543
202,5.009693833,-48.20030975
203,5.019645833,-48.18630219
204,5.029596833,-48.18795776
205,5.039548833,-48.06481171
206,5.049500833,-47.90303802
207,5.059451833,-47.8812027
208,5.069403833,-47.85667419
209,5.079355833,-47.87450409
210,5.089306833,-47.84461975
211,5.099258833,-47.79655457
212,5.109209833,-47.57368469
213,5.119161833,-47.46019745
214,5.129113833,-47.3941803
215,5.139064833,-47.37181091
216,5.149016833,-47.40100861
217,5.158968833,-47.64512634
218,5.168919833,-47.72125244
219,5.178871833,-47.83517456
220,5.188823833,-48.0086441
221,5.198774833,-48.13108063
222,5.208726833,-48.12014008
223,5.218678833,-48.11114502
224,5.228629833,-48.22711945
225,5.238581833,-48.20983887
226,5.248533833,-48.24488831
227,5.258484833,-48.18722534
228,5.268436833,-48.23906708
229,5.278387833,-48.2311554
230,5.288339833,-48.1964798
231,5.298291833,-48.25661469
232,5.308242833,-48.30228424
233,5.318194833,-48.34906006
234,5.328146833,-48.29794312
235,5.338097833,-48.26247406
236,5.348049833,-48.19020844
237,5.358001833,-48.19020844
238,5.367952833,-48.19664764
239,5.377904833,-48.19852448
240,5.387856833,-48.18539429
241,5.397807833,-48.21948242
242,5.407759833,-48.24570465
243,5.417711833,-48.28382111
244,5.427662833,-48.34737396
245,5.437614833,-48.44049072
246,5.447565833,-48.5313797
247,5.457517833,-48.5306778
248,5.467469833,-48.46543121
249,5.477420833,-48.3973999
250,5.487372833,-48.37368774
251,5.497324833,-48.39366913
252,5.507275833,-48.39431
253,5.517227833,-48.39295959
254,5.527179833,-48.31147003
255,5.537130833,-48.27687836
256,5.547082833,-48.17300415
257,5.557034833,-48.12585449
258,5.566985833,-48.12343597
259,5.576937833,-48.20544434
260,5.586888833,-48.21007538
261,5.596840833,-48.27114105
262,5.606792833,-48.26842499
263,5.616743833,-48.33359528
264,5.626695833,-48.373703
265,5.636647833,-48.37617493
266,5.646598833,-48.39732361
267,5.656550833,-48.33387756
268,5.666502833,-48.23054504
269,5.676453833,-48.22493744
270,5.686405833,-48.1737442
271,5.696357833,-48.19074249
272,5.706308833,-48.16416931
273,5.716260833,-48.2064743
274,5.726212833,-48.33187866
275,5.736163833,-48.38134766
276,5.746115833,-48.39302063
277,5.756066833,-48.29563141
278,5.766018833,-48.24692535
279,5.775970833,-48.27011871
280,5.785921833,-48.2806015
281,5.795873833,-48.2976532
282,5.805825833,-48.22077942
283,5.815776833,-48.26083374
284,5.825728833,-48.29450226
285,5.835680833,-48.27479553
286,5.845631833,-48.28059387
287,5.855583833,-48.28864288
288,5.865535833,-48.29842377
289,5.875486833,-48.30612946
290,5.885438833,-48.31201172
291,5.895389833,-48.29738617
292,5.905341833,-48.20085907
293,5.915293833,-48.20275116
294,5.925244833,-48.24311829
295,5.935196833,-48.28395081
296,5.945148833,-48.28083801
297,5.955099833,-48.29491425
298,5.965051833,-48.31411743
299,5.975003833,-48.35916138
300,5.984954833,-48.38694763
301,5.994906833,-48.32287598
302,6.004858833,-48.29191589
303,6.014809833,-48.26442719
304,6.024761833,-48.36756134
305,6.034712833,-48.33477783
306,6.044664833,-48.33477783
307,6.054616833,-48.26212311
308,6.064567833,-48.14482117
309,6.074519833,-48.13008881
310,6.084471833,-48.1678772
311,6.094422833,-48.27624512
312,6.104374833,-48.27111053
313,6.114326833,-48.25123596
314,6.124277833,-48.26261902
315,6.134229833,-48.28903198
316,6.144180833,-48.31591034
317,6.154132833,-48.27400208
318,6.164084833,-48.25538635
319,6.174035833,-48.30291748
320,6.183987833,-48.29904938
321,6.193939833,-48.30509949
322,6.203890833,-48.28324127
323,6.213842833,-48.25139618
324,6.223794833,-48.22659302
325,6.233745833,-48.26071167
326,6.243697833,-48.30607605
327,6.253649833,-48.37644958
328,6.263600833,-48.37859344
